sample_id,region_minus_docres_psnr,region_minus_classical_psnr,region_risk_minus_docres,oracle_candidate,noise,mean_alpha
mixeddoc_01202,-0.3521572559501891,0.11442388787824953,-0.024340224027980292,docres_deshadow,"['ShotNoise', 'seal', 'shadow', 'textWatermark']",0.7892478704452515
mixeddoc_01203,0.09884535501111458,-0.44616544433667116,-0.011024257405480048,classical_shadow_0.40,"['DefocusBlur', 'textWatermark']",0.7986246943473816
mixeddoc_01204,-0.03894153524968402,-0.10539340804861652,-0.00575309257460398,classical_shadow_0.40,['textWatermark'],0.7959581613540649
mixeddoc_01205,-0.21963126993687254,0.24156684325772204,-0.008530405917412286,docres_deshadow,"['seal', 'textWatermark', 'SpeckleNoise']",0.8114096522331238
mixeddoc_01206,-1.0310283599567711,3.661670332285663,-0.03331156478357819,docres_deshadow,"['GlassBlur', 'shadow']",0.8042227029800415
mixeddoc_01207,-0.385974860551773,2.75148654342782,-0.043206134889216374,docres_deshadow,"['seal', 'MotionBlur', 'textWatermark']",0.7986374497413635
mixeddoc_01208,-0.5949237645747409,2.7997332076316255,-0.028432256837760517,docres_deshadow,"['seal', 'DefocusBlur', 'shadow', 'textWatermark']",0.8037101626396179
mixeddoc_01209,-6.827416258706982,8.11328110542279,-0.013759565345400265,docres_deshadow,"['seal', 'shadow']",0.8057501316070557
mixeddoc_01210,-0.3653301995784055,0.7367100846421923,-0.01924946950400118,docres_deshadow,"['seal', 'textWatermark', 'SpeckleNoise', 'shadow']",0.7878245711326599
mixeddoc_01211,-0.34562441959327117,1.3099402466504024,-0.03574498797044412,docres_deshadow,"['DefocusBlur', 'seal', 'textWatermark', 'shadow']",0.8033496141433716
mixeddoc_01212,-3.7142766400964575,6.448773925186346,-0.03980051170340787,docres_deshadow,"['shadow', 'seal', 'textWatermark']",0.8051410913467407
mixeddoc_01213,-0.12089439609524533,0.7914621481663069,-0.048791107004112516,docres_deshadow,"['ImpulseNoise', 'GaussianBlur', 'textWatermark']",0.8028122782707214
mixeddoc_01214,0.07629624896317466,-0.6136597297783339,-0.004874770183067551,classical_shadow_0.40,['seal'],0.8208427429199219
mixeddoc_01215,-7.990160861672823,8.84183318146723,-0.014640220368626194,docres_deshadow,"['shadow', 'seal']",0.8094761371612549
mixeddoc_01216,-7.960380712142051,8.252832877311933,-0.03836223643964454,docres_deshadow,"['textWatermark', 'shadow']",0.8062892556190491
mixeddoc_01217,-2.184195503893971,6.2512737981128375,-0.009270961283234166,docres_deshadow,"['textWatermark', 'shadow']",0.8041620850563049
mixeddoc_01218,0.04044438096977032,-0.22747360070279043,-0.00523855094116734,classical_shadow_0.40,['seal'],0.8179405331611633
mixeddoc_01219,-0.7402365628243857,4.9383260112913945,-0.009853992585805008,docres_deshadow,"['seal', 'shadow']",0.8120570778846741
mixeddoc_01220,-0.21040416214895075,0.7516221625950337,-0.012004687922946816,docres_deshadow,"['seal', 'shadow', 'textWatermark']",0.8037542700767517
mixeddoc_01221,-1.0196481373474349,3.292393256577469,-0.03193311273253985,docres_deshadow,"['seal', 'shadow', 'DefocusBlur']",0.8078852891921997
mixeddoc_01222,-0.7820591815438966,1.9384760475293383,-0.02503173321049501,docres_deshadow,"['textWatermark', 'seal', 'shadow']",0.7866247296333313
mixeddoc_01223,-1.691321924723372,4.854242884037916,-0.018974060499513834,docres_deshadow,"['textWatermark', 'shadow']",0.8074310421943665
mixeddoc_01224,-0.5028432368898663,0.8320269735190884,-0.026774681098449937,docres_deshadow,"['shadow', 'SpeckleNoise', 'textWatermark', 'seal']",0.7896734476089478
mixeddoc_01225,-1.170572123690917,4.2659943700099205,-0.03105024407621282,docres_deshadow,"['textWatermark', 'shadow', 'GlassBlur']",0.8070729374885559
mixeddoc_01226,-0.3015986166247764,0.14177418317272839,-0.027797764178340317,docres_deshadow,"['shadow', 'ShotNoise', 'seal', 'GlassBlur']",0.7953426837921143
mixeddoc_01227,0.2713600913163958,-0.5397801081953659,-0.006756790784421245,classical_shadow_0.40,['seal'],0.8135058283805847
mixeddoc_01228,-0.06461522217644244,0.055493779812412214,-0.016588667517265565,docres_deshadow,"['textWatermark', 'ImpulseNoise', 'seal', 'GaussianBlur']",0.7857239246368408
mixeddoc_01229,-2.952016674423554,6.448297372781095,-0.011340059747725798,docres_deshadow,"['seal', 'shadow']",0.8092995285987854
mixeddoc_01230,0.19095767399432972,-0.7710563659210337,-0.02206863141774719,classical_shadow_0.40,"['seal', 'textWatermark', 'shadow', 'GaussianBlur']",0.7945528626441956
mixeddoc_01231,-0.18965435633452188,0.10377982875301761,-0.03393331518394563,docres_deshadow,"['ShotNoise', 'shadow', 'textWatermark', 'seal']",0.7545261383056641
mixeddoc_01232,-0.22542504484952275,2.319314738907913,-0.007135857444507992,docres_deshadow,"['shadow', 'seal']",0.8091195225715637
mixeddoc_01233,-0.1603393924326717,0.5951350452446285,-0.041662880735772984,docres_deshadow,"['seal', 'textWatermark', 'GaussianBlur', 'ShotNoise']",0.728671669960022
mixeddoc_01234,-0.6888854241880686,1.9804532681634797,-0.03354017660107381,docres_deshadow,"['textWatermark', 'shadow']",0.7957589626312256
mixeddoc_01235,0.012494851790439299,0.6904987908590989,-0.02285547212185869,docres_input_blend_0.80,"['shadow', 'seal', 'textWatermark', 'GaussianBlur']",0.7916030883789062
mixeddoc_01236,0.06880162407946244,-0.20460342224398786,-0.010297252870382433,classical_shadow_0.40,"['MotionBlur', 'textWatermark', 'seal']",0.8041331768035889
mixeddoc_01237,0.08150677564076503,0.08597670919366607,-0.01220398339351532,docres_input_blend_0.80,"['shadow', 'textWatermark']",0.7978977560997009
mixeddoc_01238,-1.1360157720604676,0.257709323821107,-0.07429798668245102,docres_deshadow,"['seal', 'ShotNoise', 'textWatermark', 'shadow', 'MotionBlur']",0.7988619804382324
mixeddoc_01239,-0.5067864871185588,-0.571879086210803,-0.04338828379904747,classical_shadow_0.40,"['seal', 'ShotNoise', 'shadow']",0.7595049142837524
